suite_name,run_id,probe_index,step,curvature,score_covariance_mismatch,score_mean_gradient_mismatch,score_activation_stat_mismatch,threshold_covariance_mismatch,z_score_covariance_mismatch,triggered_covariance_mismatch,threshold_mean_gradient_mismatch,z_score_mean_gradient_mismatch,triggered_mean_gradient_mismatch,threshold_activation_stat_mismatch,z_score_activation_stat_mismatch,triggered_activation_stat_mismatch,symmetry_score,symmetry_threshold,symmetry_z_score,symmetry_triggered
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,0,15,21.730746877245217,0.11335384140992022,0.21214966765504298,0.023992011925374476,0.015,,True,0.015,,True,0.015,,True,0.11335384140992022,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,1,30,21.730746877245217,0.14218809402222812,0.2100644661228633,0.020661699746874995,0.015,,True,0.015,,True,0.015,,True,0.14218809402222812,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,2,45,21.730746877245217,0.19378561716983536,0.3660117995322924,0.01893515083405007,0.015,,True,0.015,,True,0.015,,True,0.19378561716983536,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,3,60,21.730746877245217,0.11474480149698552,0.18512660999350475,0.017798978885883016,0.015,,True,0.015,,True,0.015,,True,0.11474480149698552,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,4,75,21.730746877245217,0.1274413477372703,0.3312652660329525,0.017159026421664617,0.015,,True,0.015,,True,0.015,,True,0.1274413477372703,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,5,90,21.730746877245217,0.11652271502224652,0.17131660303498195,0.01708785908822975,0.015,,True,0.015,,True,0.015,,True,0.11652271502224652,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,6,105,21.730746877245217,0.1275284036046828,0.21281268360105232,0.017443380160188857,0.015,,True,0.015,,True,0.015,,True,0.1275284036046828,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,7,120,21.730746877245217,0.14988712921353756,0.4866165223912799,0.018293311916655872,0.015,,True,0.015,,True,0.015,,True,0.14988712921353756,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,8,135,21.730746877245217,0.1498205637545157,0.1408844387521067,0.019044523025143787,0.015,,True,0.015,,True,0.015,,True,0.1498205637545157,0.015,,True
instant_break_control_stochastic,seed0_lr0.0100_scale0.75,9,150,21.730746877245217,0.19368768773596487,0.23033853768672582,0.019394292358945044,0.015,,True,0.015,,True,0.015,,True,0.19368768773596487,0.015,,True
